"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed00508ca","2023-04-09T20:05:58.685236825Z","9","10","0","20",46.83402,8.18495,"5","4","96488.8","11","7","4.07","23"
"2","eui-70b3d57ed00508ca","2023-04-09T19:35:42.672423220Z","9","10","0","19",46.83342,8.18262,"35","4","96476.7","8","10.6","4.07","23"
"3","eui-70b3d57ed00508ca","2023-04-09T19:05:02.649764361Z","9","10","0","19",46.83373,8.18322,"5","4","96461","0","11.2","4.07","23"
"4","eui-70b3d57ed00508ca","2023-04-09T18:34:25.647260214Z","9","10","0","18",46.83336,8.18265,"34","4","96422.8","4","8.6","4.07","23"
"5","eui-70b3d57ed00508ca","2023-04-09T18:04:12.623178562Z","9","10","0","18",46.83339,8.18256,"4","4","96373.5","2","13.6","4.07","23"
"6","eui-70b3d57ed00508ca","2023-04-09T17:33:36.612825913Z","9","10","0","17",46.83342,8.18266,"33","4","96342.3","7","15","4.07","23"
"7","eui-70b3d57ed00508ca","2023-04-09T17:03:10.639781840Z","9","10","0","17",46.83356,8.18021,"3","4","96329","1","15.4","4.07","23"
"8","eui-70b3d57ed00508ca","2023-04-09T16:32:59.451431770Z","9","10","0","16",46.83346,8.18278,"32","4","96316.7","11","33.6","4.07","23"
"9","eui-70b3d57ed00508ca","2023-04-09T16:30:05.851854237Z","9","10","0","16",46.83357,8.18282,"30","4","96314.4","0","31.2","4.1525","23"
"10","eui-70b3d57ed00508ca","2023-04-09T16:22:41.952540520Z","9","10","0","16",46.83345,8.18284,"22","4","96307.6","8","31","0","23"
"11","eui-70b3d57ed00508ca","2023-04-09T16:17:12.300516749Z","9","10","0","16",46.83358,8.18276,"17","4","96305","2","32.4","0","23"
"12","eui-70b3d57ed00508ca","2023-04-09T16:11:31.967759058Z","9","20","0","16",46.83325,8.18221,"11","4","96305.4","6","32.6","0","23"
"13","eui-70b3d57ed00508ca","2023-04-09T13:49:12.099894035Z","9","10","0","13",46.83341,8.18255,"49","4","96326.8","2","51","3.5362","23"
"14","eui-70b3d57ed00508ca","2023-04-09T13:33:24.165341567Z","9","10","0","13",46.83356,8.18264,"33","4","96342.2","4","51","4.7375","23"
"15","eui-70b3d57ed00508ca","2023-04-09T13:18:12.070363234Z","9","10","0","13",46.8335,8.18278,"18","4","96350.5","2","51","4.6162","23"
"16","eui-70b3d57ed00508ca","2023-04-08T13:16:55.097108195Z","8","10","0","13",46.83438,8.1828,"16","4","96286","10","31.2","3.6025","23"
"17","eui-70b3d57ed00508ca","2023-04-08T12:46:31.129212418Z","8","10","0","12",46.8346,8.18621,"46","4","96297.4","5","37.6","4.2787","23"
"18","eui-70b3d57ed00508ca","2023-04-08T12:16:04.176946463Z","8","20","0","12",46.8336,8.18315,"16","4","96304.2","0","30.4","4.2375","23"
