"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed005cc96","2023-04-23T15:24:28.938656874Z","0","0","0","0",0,0,"0","0","95122.3","0","21.2","4.0187","0"
"2","eui-70b3d57ed005cc97","2023-04-23T15:14:08.062808265Z","0","0","0","0",0,0,"0","0","95115","0","22.8","4.1325","0"
"3","eui-70b3d57ed005cc96","2023-04-23T14:51:19.945121289Z","0","0","0","0",0,0,"0","0","95092.2","0","24.6","4.1512","0"
"4","eui-70b3d57ed005cc96","2023-04-23T14:18:10.924804789Z","0","0","0","0",0,0,"0","0","95101.1","0","28.6","4.26","0"
"5","eui-70b3d57ed005cc96","2023-04-23T13:45:01.949848419Z","0","0","0","0",0,0,"0","0","95100.9","0","28.6","4.3587","0"
"6","eui-70b3d57ed005cc96","2023-04-23T13:11:52.961566532Z","0","0","0","0",0,0,"0","0","95133.1","0","31.8","4.3637","0"
"7","eui-70b3d57ed005cc97","2023-04-23T09:10:59.031222770Z","0","0","0","0",0,0,"0","0","95383.5","0","26.2","3.8475","0"
"8","eui-70b3d57ed005cc96","2023-04-23T07:08:43.895845785Z","0","0","0","0",0,0,"0","0","95523.6","0","15.2","3.915","0"
"9","eui-70b3d57ed005cc97","2023-04-23T03:07:50.020722872Z","0","0","0","0",0,0,"0","0","95565.8","0","15.2","3.8425","0"
"10","eui-70b3d57ed005cc96","2023-04-23T01:05:34.874660115Z","0","0","0","0",0,0,"0","0","95562.1","0","15.2","3.9325","0"
"11","eui-70b3d57ed005cc97","2023-04-22T21:04:40.848320279Z","0","0","0","0",0,0,"0","0","95468.9","0","19.8","3.895","0"
"12","eui-70b3d57ed005cc96","2023-04-22T19:02:25.749141056Z","0","0","0","0",0,0,"0","0","95477.9","0","19.6","3.9987","0"
"13","eui-70b3d57ed005cc96","2023-04-22T16:59:16.749976200Z","0","0","0","0",0,0,"0","0","95458.5","0","24.4","4.0987","0"
"14","eui-70b3d57ed005cc97","2023-04-22T15:01:31.837796136Z","0","0","0","0",0,0,"0","0","95428.9","0","29","3.9687","0"
"15","eui-70b3d57ed005cc96","2023-04-22T14:56:07.770387259Z","0","0","0","0",0,0,"0","0","95457.3","0","30.8","4.0737","0"
"16","eui-70b3d57ed005cc96","2023-04-22T14:22:58.785303388Z","0","0","0","0",0,0,"0","0","95457","0","34.8","4.155","0"
"17","eui-70b3d57ed005cc96","2023-04-22T13:49:49.784826254Z","0","0","0","0",0,0,"0","0","95451.5","0","36.2","4.2","0"
"18","eui-70b3d57ed005cc96","2023-04-22T13:16:40.779932530Z","0","0","0","0",0,0,"0","0","95466","0","36.4","4.23","0"
"19","eui-70b3d57ed005cc96","2023-04-22T12:43:31.792413335Z","0","0","0","0",0,0,"0","0","95461.7","0","34","4.28","0"
"20","eui-70b3d57ed005cc96","2023-04-22T12:10:22.799036978Z","0","0","0","0",0,0,"0","0","95456.1","0","35.2","4.3637","0"
