"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed00508ca","2023-04-02T17:59:28.196353334Z","2","30","0","17",46.83301,8.18233,"59","4","0","5","40.2","4.145","23"
"2","eui-70b3d57ed00508ca","2023-04-02T16:59:02.187050181Z","2","20","0","16",46.83338,8.18265,"59","4","0","0","40.2","4.155","23"
"3","eui-70b3d57ed00508ca","2023-04-02T15:58:25.180739021Z","2","10","0","15",46.83343,8.18271,"58","4","0","4","40.2","4.125","23"
"4","eui-70b3d57ed00508ca","2023-04-02T14:58:03.188827719Z","2","20","0","14",46.83371,8.18311,"58","4","0","0","40.2","4.0887","23"
"5","eui-70b3d57ed00508ca","2023-04-02T13:57:31.172123860Z","2","10","0","13",46.83372,8.18223,"57","4","0","5","40.2","4.0225","23"
"6","eui-70b3d57ed00508ca","2023-04-02T12:57:08.143803895Z","2","10","0","12",46.83369,8.18263,"57","4","0","1","40.2","3.9775","23"
"7","eui-70b3d57ed00508ca","2023-04-02T11:56:50.140479130Z","2","20","0","11",46.8338,8.18221,"56","4","0","9","40.2","3.9325","23"
"8","eui-70b3d57ed00508ca","2023-04-02T10:56:23.136148322Z","2","10","0","10",46.83319,8.18307,"56","4","0","4","40.2","3.8725","23"
"9","eui-70b3d57ed00508ca","2023-04-02T09:55:57.110433035Z","2","10","0","9",46.83342,8.18251,"55","4","0","11","40.2","3.8487","23"
"10","eui-70b3d57ed00508ca","2023-04-02T08:55:33.122597664Z","2","10","0","8",46.83359,8.18329,"55","4","0","6","40.2","3.8075","23"
"11","eui-70b3d57ed00508ca","2023-04-02T07:54:52.071900314Z","2","10","0","7",46.83336,8.18246,"54","4","0","9","40.2","3.7987","23"
"12","eui-70b3d57ed00508ca","2023-04-02T06:54:33.020445547Z","2","20","0","6",46.83359,8.18302,"54","4","0","6","40.2","3.7912","23"
"13","eui-70b3d57ed00508ca","2023-04-02T05:53:57.948007727Z","2","10","0","5",46.83437,8.18372,"53","4","0","11","40.2","3.79","23"
"14","eui-70b3d57ed00508ca","2023-04-02T04:53:37.878684286Z","2","20","0","4",46.83384,8.18299,"53","4","0","7","40.2","3.7887","23"
"15","eui-70b3d57ed00508ca","2023-04-02T03:53:12.799297238Z","2","10","0","3",46.83338,8.18271,"53","4","0","2","40.2","3.79","23"
"16","eui-70b3d57ed00508ca","2023-04-02T02:52:42.753913005Z","2","10","0","2",46.83344,8.18264,"52","4","0","8","40.2","3.7912","23"
"17","eui-70b3d57ed00508ca","2023-04-02T01:52:06.701133874Z","2","20","0","1",46.83408,8.1819,"52","4","0","0","40.2","3.7925","23"
"18","eui-70b3d57ed00508ca","2023-04-02T00:51:35.659181454Z","2","10","0","0",46.83331,8.1829,"51","4","0","6","40.2","3.7937","23"
"19","eui-70b3d57ed00508ca","2023-04-01T23:51:16.858337635Z","1","10","0","23",46.8334,8.18266,"51","4","0","2","40.2","3.7962","23"
"20","eui-70b3d57ed00508ca","2023-04-01T22:50:53.544877805Z","1","20","0","22",46.83467,8.18135,"50","4","0","10","40.2","3.795","23"
"21","eui-70b3d57ed00508ca","2023-04-01T21:50:40.514364853Z","1","20","0","21",46.83396,8.18227,"50","4","0","7","40.2","3.795","23"
"22","eui-70b3d57ed00508ca","2023-04-01T20:50:27.525051385Z","1","10","0","20",46.83372,8.18294,"50","4","0","5","40.2","3.7987","23"
"23","eui-70b3d57ed00508ca","2023-04-01T19:49:45.415053272Z","1","20","0","19",46.83626,8.18177,"49","4","0","8","40.2","3.8025","23"
"24","eui-70b3d57ed00508ca","2023-04-01T18:49:06.377162110Z","1","10","0","18",46.8339,8.18254,"49","4","0","0","40.2","3.8025","23"
"25","eui-70b3d57ed00508ca","2023-04-01T17:48:51.311138732Z","1","10","0","17",46.83329,8.18172,"48","4","0","9","40.2","3.805","23"
"26","eui-70b3d57ed00508ca","2023-04-01T16:48:35.279498681Z","1","10","0","16",46.83316,8.18333,"48","4","0","6","40.2","3.805","23"
"27","eui-70b3d57ed00508ca","2023-04-01T15:48:22.264049788Z","1","0","0","15",46.8334,8.18252,"48","4","0","4","40.2","3.8412","23"
"28","eui-70b3d57ed00508ca","2023-04-01T14:44:13.269464560Z","1","10","0","14",46.83332,8.18297,"44","4","0","2","40.2","3.8312","23"
"29","eui-70b3d57ed00508ca","2023-04-01T13:43:48.246022625Z","1","10","0","13",46.83348,8.18252,"43","4","0","9","40.2","3.8062","23"
"30","eui-70b3d57ed00508ca","2023-04-01T12:43:27.256996932Z","1","10","0","12",46.83332,8.18251,"43","4","0","5","40.2","3.8025","23"
