"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed00508ca","2023-04-13T16:43:34.758617307Z","13","10","0","16",46.83376,8.18268,"43","4","95245","6","6.4","4.1774","23"
"2","eui-70b3d57ed00508ca","2023-04-13T16:33:17.751428628Z","13","10","0","16",46.83385,8.18296,"33","4","95263.3","3","6.8","4.1675","23"
"3","eui-70b3d57ed00508ca","2023-04-13T16:22:56.728749344Z","13","10","0","16",46.83388,8.18312,"22","4","95250","10","6.4","4.1612","23"
"4","eui-70b3d57ed00508ca","2023-04-13T16:12:41.729334061Z","13","20","0","16",46.83361,8.18299,"12","4","95234","7","8.6","4.1975","23"
"5","eui-70b3d57ed00508ca","2023-04-13T16:02:03.727938581Z","13","10","0","16",46.83359,8.18294,"2","4","95208.1","0","7.8","4.2087","23"
"6","eui-70b3d57ed00508ca","2023-04-13T15:51:42.724515063Z","13","10","0","15",46.83366,8.18313,"51","4","95207.2","8","9.6","4.2987","23"
"7","eui-70b3d57ed00508ca","2023-04-13T15:40:34.716969874Z","13","10","0","15",46.83337,8.18272,"40","4","95208.8","6","8.4","4.3037","23"
"8","eui-70b3d57ed00508ca","2023-04-13T15:29:58.723785448Z","13","10","0","15",46.83295,8.18285,"29","4","95199.8","11","8.2","4.3237","23"
"9","eui-70b3d57ed00508ca","2023-04-13T15:19:23.689228109Z","13","10","0","15",46.8336,8.18243,"19","4","95209","4","7.6","4.3412","23"
"10","eui-70b3d57ed00508ca","2023-04-13T15:09:01.689830077Z","13","10","0","15",46.83384,8.18284,"8","4","95210.9","11","6.2","4.3037","23"
"11","eui-70b3d57ed00508ca","2023-04-13T14:58:48.703718086Z","13","20","0","14",46.83379,8.1831,"58","4","95216.9","9","8","4.34","23"
"12","eui-70b3d57ed00508ca","2023-04-13T14:48:14.706380006Z","13","10","0","14",46.83358,8.18276,"48","4","95214.1","2","6.6","4.32","23"
"13","eui-70b3d57ed00508ca","2023-04-13T14:37:55.667340459Z","13","10","0","14",46.83349,8.18249,"37","4","95223.6","10","5.8","4.2787","23"
"14","eui-70b3d57ed00508ca","2023-04-13T14:27:39.663894145Z","13","10","0","14",46.83392,8.18343,"27","4","95221.9","7","5.2","4.2512","23"
"15","eui-70b3d57ed00508ca","2023-04-13T14:17:24.657152191Z","13","10","0","14",46.83391,8.18296,"17","4","95222","4","4.2","4.2287","23"
"16","eui-70b3d57ed00508ca","2023-04-13T14:07:12.652081288Z","13","10","0","14",46.83333,8.18246,"7","4","95230.1","2","6","4.2399","23"
"17","eui-70b3d57ed00508ca","2023-04-13T13:56:43.656069973Z","13","10","0","13",46.83346,8.18281,"56","4","95231.6","8","4.4","4.2199","23"
"18","eui-70b3d57ed00508ca","2023-04-13T13:46:30.638930996Z","13","10","0","13",46.8337,8.18286,"46","4","95242.1","5","7.6","4.2525","23"
"19","eui-70b3d57ed00508ca","2023-04-13T13:35:51.650875014Z","13","10","0","13",46.83384,8.18252,"35","4","95235.6","10","8.4","4.2875","23"
"20","eui-70b3d57ed00508ca","2023-04-13T13:25:18.632424855Z","13","10","0","13",46.83374,8.18282,"25","4","95177.2","3","8","4.3075","23"
"21","eui-70b3d57ed00508ca","2023-04-13T13:14:56.633005770Z","13","10","0","13",46.83418,8.18344,"14","4","95150.1","10","8.2","4.3137","23"
"22","eui-70b3d57ed00508ca","2023-04-13T13:04:41.621774533Z","13","10","0","13",46.8343,8.18255,"4","4","95108.8","8","10","4.3587","23"
"23","eui-70b3d57ed00508ca","2023-04-13T12:54:07.619370798Z","13","10","0","12",46.834,8.18231,"54","4","95087.7","1","9.4","4.3562","23"
"24","eui-70b3d57ed00508ca","2023-04-13T12:43:55.628228803Z","13","10","0","12",46.83417,8.18292,"43","4","95104.5","10","12.6","4.3575","23"
"25","eui-70b3d57ed00508ca","2023-04-13T12:33:32.619469005Z","13","10","0","12",46.83424,8.18246,"33","4","95101.4","6","12.6","4.3587","23"
"26","eui-70b3d57ed00508ca","2023-04-13T12:23:20.603905618Z","13","10","0","12",46.83417,8.1837,"23","4","95134","3","8.6","4.3687","23"
"27","eui-70b3d57ed00508ca","2023-04-13T12:13:08.607369911Z","13","10","0","12",46.83363,8.18259,"13","4","95195.4","1","6.4","4.3162","23"
"28","eui-70b3d57ed00508ca","2023-04-13T12:02:55.596357953Z","13","10","0","12",46.83323,8.18255,"2","4","95203.7","10","7.4","4.3162","23"
"29","eui-70b3d57ed00508ca","2023-04-13T11:52:40.622926690Z","13","10","0","11",46.83369,8.18308,"52","4","95154.6","7","11","4.3425","23"
"30","eui-70b3d57ed00508ca","2023-04-13T11:42:19.606639456Z","13","10","0","11",46.83336,8.18275,"42","4","95087","3","12.4","4.3587","23"
