"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"16","eui-70b3d57ed00508ca","2023-04-17T14:22:41.129886491Z","17","10","0","14",46.83345,8.18264,"22","4","96048.2","7","14.4","4.1762","23"
"17","eui-70b3d57ed005bd07","2023-04-17T14:12:34.466824068Z","17","0","0","14",46.8335,8.18277,"12","4","96058.1","6","22.6","4.355","23"
"18","eui-70b3d57ed00508ca","2023-04-17T14:12:30.114109494Z","17","0","0","14",46.83361,8.18282,"12","4","96052.1","5","17.6","4.355","23"
"19","eui-70b3d57ed005bd07","2023-04-17T13:59:25.487038015Z","17","10","0","13",46.83366,8.18288,"59","4","96065.4","4","16.8","4.3562","23"
"20","eui-70b3d57ed00508ca","2023-04-17T13:59:21.138863450Z","17","10","0","13",46.83339,8.18265,"59","4","96060","3","16","4.3587","23"
"21","eui-70b3d57ed005bd07","2023-04-17T13:49:12.482264610Z","17","10","0","13",46.83356,8.1829,"49","4","96057.5","2","18.2","4.3562","23"
"22","eui-70b3d57ed00508ca","2023-04-17T13:49:06.128381799Z","17","10","0","13",46.83306,8.18281,"49","4","96057.1","0","17","4.3587","23"
"23","eui-70b3d57ed005bd07","2023-04-17T13:38:57.471915719Z","17","10","0","13",46.83355,8.1824,"38","4","96065.8","11","18.6","4.3762","23"
"24","eui-70b3d57ed00508ca","2023-04-17T13:38:48.143497491Z","17","10","0","13",46.8338,8.18269,"38","4","96061","9","19.2","4.3562","23"
"25","eui-70b3d57ed005bd07","2023-04-17T13:28:42.478828135Z","17","10","0","13",46.83348,8.1829,"28","4","96076.5","8","20.4","4.3562","23"
"26","eui-70b3d57ed00508ca","2023-04-17T13:28:10.128765629Z","17","10","0","13",46.83379,8.1826,"28","4","96072.3","1","17","4.36","23"
"27","eui-70b3d57ed005bd07","2023-04-17T13:18:06.471320710Z","17","10","0","13",46.83349,8.18248,"18","4","96087.6","0","22","4.3562","23"
"28","eui-70b3d57ed00508ca","2023-04-17T13:17:52.123554847Z","17","10","0","13",46.83402,8.18277,"17","4","96083.5","9","18.4","4.3562","23"
"29","eui-70b3d57ed00508ca","2023-04-17T13:07:33.132238225Z","17","10","0","13",46.83376,8.18308,"7","4","96089.7","6","19.6","4.3625","23"
"30","eui-70b3d57ed005bd07","2023-04-17T13:07:31.470238619Z","17","10","0","13",46.83344,8.18302,"7","4","96093.6","5","22.8","4.3562","23"
"31","eui-70b3d57ed00508ca","2023-04-17T12:57:16.127616328Z","17","10","0","12",46.83402,8.18175,"57","4","96100.4","2","19.8","4.3425","23"
"32","eui-70b3d57ed005bd07","2023-04-17T12:57:12.478562212Z","17","10","0","12",46.8343,8.1808,"57","4","96102.6","1","22.8","4.3562","23"
"33","eui-70b3d57ed00508ca","2023-04-17T12:47:03.133024315Z","17","10","0","12",46.83345,8.1827,"47","4","96112.6","0","24.2","4.3449","23"
"34","eui-70b3d57ed005bd07","2023-04-17T12:46:59.478685942Z","17","10","0","12",46.83346,8.18292,"46","4","96114.3","11","25","4.3537","23"
"35","eui-70b3d57ed005bd07","2023-04-17T12:36:46.480298377Z","17","10","0","12",46.83346,8.1824,"36","4","96126.8","8","27.6","4.3625","23"
"36","eui-70b3d57ed00508ca","2023-04-17T12:36:24.128493303Z","17","10","0","12",46.83301,8.18426,"36","4","96126.1","4","22.2","4.3237","23"
"37","eui-70b3d57ed005bd07","2023-04-17T12:26:33.464631044Z","17","10","0","12",46.83339,8.183,"26","4","96133.6","6","35.2","4.3562","23"
"38","eui-70b3d57ed00508ca","2023-04-17T12:26:08.130926167Z","17","10","0","12",46.83315,8.1837,"26","4","96135.3","1","24","4.3375","23"
"39","eui-70b3d57ed00508ca","2023-04-17T12:15:55.149458650Z","17","10","0","12",46.83338,8.18332,"15","4","96143","10","16.8","4.2012","23"
"40","eui-70b3d57ed005bd07","2023-04-17T12:15:53.482534529Z","17","10","0","12",46.83463,8.1823,"15","4","96147.8","10","20","4.355","23"
"41","eui-70b3d57ed00508ca","2023-04-17T12:05:42.140469244Z","17","10","0","12",46.83361,8.18306,"5","4","96151.2","8","18.4","4.1825","23"
"42","eui-70b3d57ed005bd07","2023-04-17T12:05:37.461741373Z","17","10","0","12",46.83334,8.18275,"5","4","96154.8","7","20.8","4.3562","23"
"43","eui-70b3d57ed00508ca","2023-04-17T11:55:09.147247323Z","17","10","0","11",46.83375,8.18271,"55","4","96148.9","1","18.8","4.1975","23"
"44","eui-70b3d57ed005bd07","2023-04-17T11:55:01.458645343Z","17","10","0","11",46.83331,8.18286,"54","4","96152.9","11","22.8","4.3575","23"
"45","eui-70b3d57ed00508ca","2023-04-17T11:44:46.154449631Z","17","10","0","11",46.83395,8.18211,"44","4","96151.1","8","19","4.1912","23"
"46","eui-70b3d57ed005bd07","2023-04-17T11:44:29.476515651Z","17","10","0","11",46.83377,8.1826,"44","4","96155","5","19.8","4.3562","23"
"47","eui-70b3d57ed00508ca","2023-04-17T11:34:19.158508308Z","17","10","0","11",46.83407,8.18251,"34","4","96156.8","3","20.4","4.2612","23"
"48","eui-70b3d57ed005bd07","2023-04-17T11:34:16.460910293Z","17","10","0","11",46.83275,8.18362,"34","4","96159.9","2","24.8","4.3837","23"
"49","eui-70b3d57ed005bd07","2023-04-17T11:24:04.477010987Z","17","10","0","11",46.83368,8.18296,"24","4","96171.3","0","20.4","4.355","23"
"50","eui-70b3d57ed00508ca","2023-04-17T11:13:58.159067821Z","17","10","0","11",46.8338,8.18301,"13","4","96176.2","11","15.4","4.11","23"
"51","eui-70b3d57ed005bd07","2023-04-17T11:13:42.463148843Z","17","10","0","11",46.83364,8.18267,"13","4","96179.2","8","19.6","4.3562","23"
"52","eui-70b3d57ed005bd07","2023-04-17T11:03:05.465993279Z","17","10","0","11",46.83366,8.18272,"3","4","96190.1","0","16","4.3575","23"
"53","eui-70b3d57ed00508ca","2023-04-17T10:53:41.143732062Z","17","10","0","10",46.8337,8.18334,"53","4","96196.4","7","15.4","4.0812","23"
"54","eui-70b3d57ed005bd07","2023-04-17T10:52:51.465944676Z","17","10","0","10",46.83369,8.18291,"52","4","96202.7","9","15.8","4.355","23"
"55","eui-70b3d57ed005bd07","2023-04-17T10:42:36.459182763Z","17","10","0","10",46.83371,8.18233,"42","4","96210.8","6","15.6","4.3575","23"
"56","eui-70b3d57ed005bd07","2023-04-17T10:32:21.454954670Z","17","10","0","10",46.83366,8.18268,"32","4","96218","3","15.2","4.3562","23"
"57","eui-70b3d57ed005bd07","2023-04-17T10:22:07.458734791Z","17","10","0","10",46.83392,8.18302,"22","4","96228.8","1","14.6","4.3537","23"
"58","eui-70b3d57ed005bd07","2023-04-17T10:11:54.457992604Z","17","10","0","10",46.83358,8.18281,"11","4","96234","10","15.4","4.3525","23"
"59","eui-70b3d57ed005bd07","2023-04-17T10:01:33.455216064Z","17","10","0","10",46.83406,8.18318,"1","4","96241.8","6","16.2","4.3637","23"
"60","eui-70b3d57ed00508ca","2023-04-17T09:53:13.141321047Z","17","10","0","9",46.83379,8.18328,"53","4","96245.7","2","14.4","4.0112","23"
"61","eui-70b3d57ed005bd07","2023-04-17T09:51:09.460426965Z","17","10","0","9",46.83396,8.18306,"51","4","96253.1","1","13","4.3525","23"
"62","eui-70b3d57ed005bd07","2023-04-17T09:40:56.455413427Z","17","10","0","9",46.83388,8.18294,"40","4","96252.6","10","13.6","4.3525","23"
"63","eui-70b3d57ed005bd07","2023-04-17T09:30:43.449955625Z","17","10","0","9",46.83396,8.18307,"30","4","96255.1","8","13.4","4.3412","23"
"64","eui-70b3d57ed005bd07","2023-04-17T09:20:29.446075227Z","17","10","0","9",46.83383,8.18336,"20","4","96255.6","5","11.2","4.28","23"
"65","eui-70b3d57ed005bd07","2023-04-17T09:10:15.435481173Z","17","10","0","9",46.83389,8.1825,"10","4","96256.4","2","11.8","4.2725","23"
"66","eui-70b3d57ed005bd07","2023-04-17T09:00:00.458020535Z","17","10","0","8",46.8338,8.18267,"59","4","96267.5","11","11.2","4.225","23"
"67","eui-70b3d57ed00508ca","2023-04-17T08:52:47.214793412Z","17","10","0","8",46.83437,8.17904,"52","4","96260.1","8","12.8","3.9437","23"
"68","eui-70b3d57ed005bd07","2023-04-17T08:49:42.435317366Z","17","10","0","8",46.83392,8.18266,"49","4","96265.2","8","14.8","4.2887","23"
"69","eui-70b3d57ed005bd07","2023-04-17T08:38:54.430695522Z","17","10","0","8",46.83386,8.18279,"38","4","96257","10","11.8","4.2837","23"
"70","eui-70b3d57ed005bd07","2023-04-17T08:28:39.417459466Z","17","10","0","8",46.83383,8.18263,"28","4","96257.1","7","13.4","4.3012","23"
"71","eui-70b3d57ed005bd07","2023-04-17T08:18:14.427692501Z","17","10","0","8",46.83384,8.18258,"18","4","96255.7","2","11.8","4.295","23"
"72","eui-70b3d57ed00508ca","2023-04-17T07:51:43.101863504Z","17","30","0","7",46.83415,8.18353,"51","4","96249.8","8","11.4","3.8937","23"
"73","eui-70b3d57ed005bd07","2023-04-17T06:18:00.356203482Z","17","10","0","6",46.83344,8.18317,"17","4","96286.2","11","9.4","4.085","23"
"74","eui-70b3d57ed005bd07","2023-04-17T04:17:27.281808765Z","17","10","0","4",46.83328,8.18289,"17","4","96260","4","9.6","4.0712","23"
"75","eui-70b3d57ed005bd07","2023-04-17T02:16:37.206443606Z","17","10","0","2",46.83341,8.1831,"16","4","96253.3","6","8","4.0775","23"
"76","eui-70b3d57ed00508ca","2023-04-17T01:51:07.895129487Z","17","40","0","1",46.83549,8.18943,"51","4","96273.3","1","8","3.7875","23"
"77","eui-70b3d57ed00508ca","2023-04-17T00:50:39.864195990Z","17","30","0","0",46.83387,8.189,"50","4","96296.9","7","8.6","3.7962","23"
"78","eui-70b3d57ed005bd07","2023-04-17T00:16:12.137743876Z","17","20","0","0",46.83342,8.18233,"16","4","96329.3","2","11","4.1262","23"
"79","eui-70b3d57ed00508ca","2023-04-16T23:50:01.825163001Z","16","10","0","23",46.83406,8.18325,"49","4","96340.8","11","7.4","3.7987","23"
"80","eui-70b3d57ed00508ca","2023-04-16T22:49:43.788366573Z","16","20","0","22",46.83361,8.18326,"49","4","96369","8","7.4","3.7975","23"
"81","eui-70b3d57ed005bd07","2023-04-16T22:14:55.073579085Z","16","10","0","22",46.83479,8.19726,"14","4","96388.9","10","7.8","4.1375","23"
"82","eui-70b3d57ed00508ca","2023-04-16T21:49:27.747964669Z","16","30","0","21",46.83522,8.18456,"49","4","96396.6","5","8","3.8025","23"
"83","eui-70b3d57ed00508ca","2023-04-16T20:49:00.714019812Z","16","10","0","20",46.83364,8.18004,"48","4","96408.9","11","8.4","3.8137","23"
"84","eui-70b3d57ed005bd07","2023-04-16T20:14:34.009314588Z","16","10","0","20",46.83492,8.18342,"14","4","96436.4","6","7.4","4.1425","23"
"85","eui-70b3d57ed00508ca","2023-04-16T19:48:23.688981383Z","16","20","0","19",46.83424,8.18331,"48","4","96442.5","4","7.8","3.8137","23"
"86","eui-70b3d57ed00508ca","2023-04-16T18:48:03.656903314Z","16","10","0","18",46.83403,8.1838,"48","4","96414.1","0","9","3.8287","23"
"87","eui-70b3d57ed005bd07","2023-04-16T18:14:17.937619528Z","16","10","0","18",46.83352,8.18252,"14","4","96405.6","3","7.4","4.1312","23"
"88","eui-70b3d57ed005bd07","2023-04-16T18:04:05.014626339Z","16","10","0","18",46.83343,8.18288,"4","4","96399.3","0","8.4","4.1537","23"
"89","eui-70b3d57ed005bd07","2023-04-16T17:53:45.935742923Z","16","10","0","17",46.8334,8.18263,"53","4","96396","8","7.4","4.1662","23"
"90","eui-70b3d57ed00508ca","2023-04-16T17:47:10.620180615Z","16","10","0","17",46.83385,8.18326,"47","4","96386.2","1","9","3.8462","23"
"91","eui-70b3d57ed00508ca","2023-04-16T16:46:36.587696873Z","16","10","0","16",46.83362,8.18291,"46","4","96366.8","7","8.8","3.8562","23"
"92","eui-70b3d57ed005bd07","2023-04-16T15:53:32.863240803Z","16","20","0","15",46.83354,8.18258,"53","4","96355.3","6","7.4","4.13","23"
"93","eui-70b3d57ed00508ca","2023-04-16T15:46:11.569706452Z","16","10","0","15",46.83341,8.18272,"46","4","96340.1","1","9.2","3.8712","23"
"94","eui-70b3d57ed005bd07","2023-04-16T15:43:20.856546885Z","16","20","0","15",46.83361,8.18253,"43","4","96345.2","3","10.4","4.195","23"
"95","eui-70b3d57ed00508ca","2023-04-16T14:45:34.540419964Z","16","20","0","14",46.83322,8.18209,"45","4","96330.5","6","9","3.8812","23"
"96","eui-70b3d57ed00508ca","2023-04-16T13:45:12.510181521Z","16","20","0","13",46.82978,8.17422,"45","4","96319.3","2","10.4","3.8975","23"
"97","eui-70b3d57ed005bd07","2023-04-16T13:42:37.789144652Z","16","10","0","13",46.83332,8.18312,"42","4","96325.5","7","8.8","4.1387","23"
"98","eui-70b3d57ed005bd07","2023-04-16T13:32:22.793249069Z","16","10","0","13",46.83358,8.18317,"32","4","96318.7","4","11.6","4.1774","23"
"99","eui-70b3d57ed005bd07","2023-04-16T13:21:40.790589648Z","16","10","0","13",46.83306,8.18364,"21","4","96316.1","7","8.8","4.1612","23"
"100","eui-70b3d57ed005bd07","2023-04-16T13:11:26.796239712Z","16","10","0","13",46.8332,8.18314,"11","4","96319","5","12","4.2062","23"
"101","eui-70b3d57ed005bd07","2023-04-16T13:00:41.770187445Z","16","10","0","13",46.83344,8.18265,"0","4","96324.8","8","10.8","4.235","23"
"102","eui-70b3d57ed005bd07","2023-04-16T12:50:11.788050016Z","16","10","0","12",46.83367,8.18266,"50","4","96322.2","2","10","4.2462","23"
"103","eui-70b3d57ed00508ca","2023-04-16T12:44:33.473781148Z","16","20","0","12",46.83366,8.18346,"44","4","96318.6","6","10.2","3.895","23"
"104","eui-70b3d57ed005bd07","2023-04-16T12:39:48.785975896Z","16","10","0","12",46.83427,8.18258,"39","4","96327.8","9","9.8","4.255","23"
"105","eui-70b3d57ed005bd07","2023-04-16T12:29:29.762001498Z","16","10","0","12",46.8334,8.18263,"29","4","96326.7","5","8.8","4.2525","23"
"106","eui-70b3d57ed005bd07","2023-04-16T12:19:17.775208255Z","16","10","0","12",46.83288,8.18301,"19","4","96322.5","3","9.2","4.2537","23"
"107","eui-70b3d57ed005bd07","2023-04-16T12:09:04.776464821Z","16","10","0","12",46.8336,8.18276,"9","4","96318.1","0","9","4.2425","23"
