"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed00508ca","2023-03-28T19:44:48.509581881Z","28","10","0","19",46.83387,8.18258,"44","3","0","9","40.2","3.7875","23"
"2","eui-70b3d57ed00508ca","2023-03-28T18:44:34.447731431Z","28","10","0","18",46.8337,8.18272,"44","3","0","6","40.2","3.7912","23"
"3","eui-70b3d57ed00508ca","2023-03-28T17:43:55.405129962Z","28","20","0","17",46.83352,8.18284,"43","3","0","10","40.2","3.7925","23"
"4","eui-70b3d57ed00508ca","2023-03-28T16:43:33.392463620Z","28","20","0","16",46.83328,8.1833,"43","3","0","6","40.2","3.7975","23"
"5","eui-70b3d57ed00508ca","2023-03-28T15:42:57.468192765Z","28","10","0","15",46.83391,8.18282,"42","3","0","11","40.2","3.8062","23"
"6","eui-70b3d57ed00508ca","2023-03-28T14:42:12.376982540Z","28","10","0","14",46.83378,8.1827,"42","3","0","2","40.2","3.8012","23"
"7","eui-70b3d57ed00508ca","2023-03-28T13:41:36.360695651Z","28","10","0","13",46.83282,8.18414,"41","3","0","6","40.2","3.7975","23"
"8","eui-70b3d57ed00508ca","2023-03-28T12:41:16.352417193Z","28","10","0","12",46.83356,8.18262,"41","3","0","2","40.2","3.7962","23"
"9","eui-70b3d57ed00508ca","2023-03-28T11:40:53.314560074Z","28","10","0","11",46.83362,8.18291,"40","3","0","10","40.2","3.7837","23"
"10","eui-70b3d57ed00508ca","2023-03-28T10:40:39.286399012Z","28","10","0","10",46.83355,8.18245,"40","3","0","7","40.2","3.7637","23"
"11","eui-70b3d57ed00508ca","2023-03-28T09:40:26.235812726Z","28","0","0","9",46.83368,8.18282,"40","3","0","4","40.2","3.7825","23"
"12","eui-70b3d57ed00508ca","2023-03-28T08:36:17.193711Z","28","20","0","8",46.83596,8.18289,"36","3","0","2","40.2","3.785","23"
"13","eui-70b3d57ed00508ca","2023-03-28T07:35:53.150252551Z","28","10","0","7",46.83354,8.18261,"35","3","0","10","40.2","3.7837","23"
"14","eui-70b3d57ed00508ca","2023-03-28T06:35:41.020425418Z","28","10","0","6",46.83364,8.18282,"35","3","0","7","40.2","3.7837","23"
"15","eui-70b3d57ed00508ca","2023-03-28T05:34:59.957548367Z","28","10","0","5",46.83299,8.1831,"34","3","0","11","40.2","3.78","23"
"16","eui-70b3d57ed00508ca","2023-03-28T04:34:32.817645381Z","28","10","0","4",46.83366,8.18203,"34","3","0","6","40.2","3.785","23"
"17","eui-70b3d57ed00508ca","2023-03-28T03:33:55.721268171Z","28","10","0","3",46.8338,8.18249,"33","3","0","10","40.2","3.7812","23"
"18","eui-70b3d57ed00508ca","2023-03-28T00:32:38.464500085Z","28","0","0","0",46.83368,8.18278,"32","3","0","7","40.2","3.7862","23"
"19","eui-70b3d57ed00508ca","2023-03-27T23:28:29.375857363Z","27","10","0","23",46.83364,8.18284,"28","3","0","5","40.2","3.7875","23"
"20","eui-70b3d57ed00508ca","2023-03-27T22:28:16.324852650Z","27","10","0","22",46.83376,8.18258,"28","3","0","2","40.2","3.7862","23"
"21","eui-70b3d57ed00508ca","2023-03-27T21:26:30.223289862Z","27","10","0","21",46.833,8.18298,"26","3","0","5","40.2","3.785","23"
"22","eui-70b3d57ed00508ca","2023-03-27T20:26:16.145664199Z","27","0","0","20",46.83379,8.18279,"26","3","0","2","40.2","3.7937","23"
"23","eui-70b3d57ed00508ca","2023-03-27T19:22:07.089738681Z","27","10","0","19",46.834,8.1828,"22","3","0","0","40.2","3.7962","23"
"24","eui-70b3d57ed00508ca","2023-03-27T18:21:48.005643805Z","27","10","0","18",46.83443,8.1831,"21","3","0","9","40.2","3.7962","23"
"25","eui-70b3d57ed00508ca","2023-03-27T17:21:32.933555877Z","27","20","0","17",46.83404,8.18303,"21","3","0","6","40.2","3.8025","23"
"26","eui-70b3d57ed00508ca","2023-03-27T16:21:03.867097435Z","27","10","0","16",46.83407,8.18253,"21","3","0","0","40.2","3.8012","23"
"27","eui-70b3d57ed00508ca","2023-03-27T15:20:47.087462865Z","27","10","0","15",46.83371,8.1825,"20","3","0","8","40.2","3.8025","23"
"28","eui-70b3d57ed00508ca","2023-03-27T14:20:27.849039086Z","27","10","0","14",46.83447,8.18272,"20","3","0","5","40.2","3.8012","23"
"29","eui-70b3d57ed00508ca","2023-03-27T13:20:07.688489753Z","27","10","0","13",46.83378,8.18301,"20","3","0","1","40.2","3.8","23"
"30","eui-70b3d57ed00508ca","2023-03-27T12:19:53.628149975Z","27","10","0","12",46.83418,8.18282,"19","3","0","10","40.2","3.7975","23"
