"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"17","eui-70b3d57ed00508ca","2023-04-10T16:51:29.541178409Z","10","10","0","16",46.83346,8.18288,"51","4","96099.6","5","17.8","4.3075","23"
"18","eui-70b3d57ed00508ca","2023-04-10T16:41:12.544587284Z","10","10","0","16",46.83341,8.18293,"41","4","96107.6","2","17.6","4.31","23"
"19","eui-70b3d57ed00508ca","2023-04-10T16:30:58.550900225Z","10","10","0","16",46.83345,8.18226,"30","4","96119.4","11","19","4.3137","23"
"20","eui-70b3d57ed00508ca","2023-04-10T16:20:40.535515073Z","10","10","0","16",46.83352,8.18253,"20","4","96119.4","7","18.8","4.3112","23"
"21","eui-70b3d57ed00508ca","2023-04-10T16:10:25.543511376Z","10","10","0","16",46.83311,8.18251,"10","4","96114.4","4","18.8","4.3024","23"
"22","eui-70b3d57ed00508ca","2023-04-10T16:00:12.542595192Z","10","10","0","16",46.83355,8.18302,"0","4","96119","2","21.4","4.3012","23"
"23","eui-70b3d57ed00508ca","2023-04-10T15:49:48.546961573Z","10","10","0","15",46.83357,8.18251,"49","4","96124.7","9","21","4.2962","23"
"24","eui-70b3d57ed00508ca","2023-04-10T15:39:30.548553685Z","10","10","0","15",46.83335,8.1825,"39","4","96134.7","5","20.6","4.265","23"
"25","eui-70b3d57ed00508ca","2023-04-10T15:29:17.551547968Z","10","0","0","15",46.83336,8.18258,"29","4","96134.2","3","32","4.3737","23"
"26","eui-70b3d57ed00508ca","2023-04-10T15:16:08.555394687Z","10","10","0","15",46.83328,8.18288,"16","4","96147.6","1","24.2","4.36","23"
"27","eui-70b3d57ed00508ca","2023-04-10T15:05:49.559742825Z","10","10","0","15",46.83365,8.18267,"5","4","96156.5","9","26.4","4.36","23"
"28","eui-70b3d57ed00508ca","2023-04-10T14:55:24.554188940Z","10","10","0","14",46.83338,8.18267,"55","4","96152.3","4","28.4","4.36","23"
"29","eui-70b3d57ed00508ca","2023-04-10T14:44:56.554857872Z","10","10","0","14",46.8331,8.18293,"44","4","96149.9","10","28","4.3612","23"
"30","eui-70b3d57ed00508ca","2023-04-10T14:34:42.550631751Z","10","10","0","14",46.83337,8.18282,"34","4","96157.2","8","32.4","4.3612","23"
"31","eui-70b3d57ed00508ca","2023-04-10T14:24:13.563916832Z","10","10","0","14",46.83279,8.18234,"24","4","96162.2","2","29.6","4.3662","23"
"32","eui-70b3d57ed00508ca","2023-04-10T14:13:59.567744509Z","10","10","0","14",46.83388,8.18197,"13","4","96167.5","11","28.4","4.3612","23"
"33","eui-70b3d57ed00508ca","2023-04-10T14:03:46.574421087Z","10","10","0","14",46.83288,8.18138,"3","4","96169","8","28.4","4.3612","23"
"34","eui-70b3d57ed00508ca","2023-04-10T13:53:27.647888074Z","10","10","0","13",46.83399,8.18317,"53","4","96173","5","27.4","4.36","23"
"35","eui-70b3d57ed00508ca","2023-04-10T13:43:15.577903980Z","10","20","0","13",46.83362,8.18298,"43","4","96182.2","2","28.2","4.3649","23"
"36","eui-70b3d57ed00508ca","2023-04-10T13:33:03.568626154Z","10","10","0","13",46.83345,8.183,"33","4","96190.6","0","33","4.3587","23"
"37","eui-70b3d57ed00508ca","2023-04-10T13:22:17.571320229Z","10","10","0","13",46.83319,8.1832,"22","4","96189.4","3","32.4","4.3625","23"
"38","eui-70b3d57ed00508ca","2023-04-10T13:11:37.585200199Z","10","20","0","13",46.83321,8.18301,"11","4","96198.3","7","31.6","4.3612","23"
"39","eui-70b3d57ed00508ca","2023-04-10T13:01:12.590181235Z","10","20","0","13",46.8332,8.18296,"1","4","96209.9","2","33.6","4.3637","23"
"40","eui-70b3d57ed00508ca","2023-04-10T12:50:56.574597056Z","10","10","0","12",46.83273,8.18275,"50","4","96213.9","10","36.6","4.3625","23"
"41","eui-70b3d57ed00508ca","2023-04-10T12:40:42.606097277Z","10","10","0","12",46.83321,8.1825,"40","4","96227.6","8","38.4","4.3612","23"
"42","eui-70b3d57ed00508ca","2023-04-10T12:30:16.577764097Z","10","10","0","12",46.83348,8.18294,"30","4","96235.4","2","38","4.3649","23"
"43","eui-70b3d57ed00508ca","2023-04-10T12:19:42.586175358Z","10","10","0","12",46.8337,8.18313,"19","4","96239.6","8","36.4","4.3612","23"
"44","eui-70b3d57ed00508ca","2023-04-10T12:09:09.570137831Z","10","10","0","12",46.83359,8.18419,"9","4","96246.1","1","35.4","4.3625","23"
"45","eui-70b3d57ed00508ca","2023-04-10T11:58:56.585273868Z","10","10","0","11",46.83361,8.18311,"58","4","96251.3","10","38","4.3637","23"
"46","eui-70b3d57ed00508ca","2023-04-10T11:48:42.584383225Z","10","10","0","11",46.83338,8.18297,"48","4","96256.1","8","41.8","4.3637","23"
"47","eui-70b3d57ed00508ca","2023-04-10T11:38:11.567468183Z","10","10","0","11",46.83351,8.18285,"38","4","96267","1","38.8","4.3612","23"
"48","eui-70b3d57ed00508ca","2023-04-10T11:27:58.571410913Z","10","10","0","11",46.83348,8.18279,"27","4","96272.3","11","44.6","4.3737","23"
"49","eui-70b3d57ed00508ca","2023-04-10T11:16:04.578038830Z","10","10","0","11",46.83338,8.18271,"16","4","96276.7","0","35.8","4.3637","23"
"50","eui-70b3d57ed00508ca","2023-04-10T11:05:33.569148697Z","10","10","0","11",46.83354,8.18287,"5","4","96276.9","6","38.2","4.3625","23"
"51","eui-70b3d57ed00508ca","2023-04-10T10:54:42.587074007Z","10","10","0","10",46.83332,8.18263,"54","4","96288.9","8","38.6","4.3625","23"
"52","eui-70b3d57ed00508ca","2023-04-10T10:44:03.576779372Z","10","10","0","10",46.83347,8.18267,"44","4","96302.6","0","37.4","4.3637","23"
"53","eui-70b3d57ed00508ca","2023-04-10T10:33:28.574699821Z","10","10","0","10",46.83339,8.1827,"33","4","96322.5","5","33","4.3637","23"
"54","eui-70b3d57ed00508ca","2023-04-10T10:23:12.567595456Z","10","10","0","10",46.83375,8.18338,"23","4","96328.8","2","36.8","4.3687","23"
"55","eui-70b3d57ed00508ca","2023-04-10T10:12:39.561250645Z","10","10","0","10",46.83354,8.18291,"12","4","96347.4","7","33.6","4.36","23"
"56","eui-70b3d57ed00508ca","2023-04-10T10:02:03.566889099Z","10","10","0","10",46.83363,8.18309,"2","4","96364.3","0","32","4.3587","23"
"57","eui-70b3d57ed00508ca","2023-04-10T09:41:01.892162455Z","10","10","0","9",46.83358,8.18259,"41","4","96381.8","0","44.6","4.0937","23"
"58","eui-70b3d57ed00508ca","2023-04-10T09:22:34.697851184Z","10","10","0","9",46.83354,8.18328,"22","4","96390.3","6","35.6","3.805","23"
"59","eui-70b3d57ed00508ca","2023-04-10T08:22:02.036311077Z","10","10","0","8",46.83352,8.1829,"22","4","96416.8","0","22.6","3.805","23"
"60","eui-70b3d57ed00508ca","2023-04-10T08:06:02.184665017Z","10","10","0","8",46.83327,8.18272,"6","4","96427.5","0","25.6","3.75","23"
"61","eui-70b3d57ed00508ca","2023-04-10T07:58:03.166279863Z","10","20","0","7",46.83362,8.18255,"58","4","96421.9","0","21.2","3.9625","23"
"62","eui-70b3d57ed00508ca","2023-04-10T07:14:58.434749562Z","10","10","0","7",46.83352,8.18284,"14","4","96431.9","11","5.2","4.07","23"
"63","eui-70b3d57ed00508ca","2023-04-10T06:44:42.404505998Z","10","10","0","6",46.83333,8.18269,"44","4","96449.3","7","6.6","4.07","23"
"64","eui-70b3d57ed00508ca","2023-04-10T06:14:06.358108294Z","10","10","0","6",46.83316,8.18264,"14","4","96442.9","0","6.4","4.07","23"
"65","eui-70b3d57ed00508ca","2023-04-10T05:43:30.325836029Z","10","10","0","5",46.83232,8.18297,"43","4","96430.8","5","4.4","4.07","23"
"66","eui-70b3d57ed00508ca","2023-04-10T05:13:05.291299581Z","10","10","0","5",46.83336,8.18282,"13","4","96444.7","0","2.8","4.07","23"
"67","eui-70b3d57ed00508ca","2023-04-10T04:42:44.252756582Z","10","10","0","4",46.8334,8.18256,"42","4","96434.4","8","2.6","4.07","23"
"68","eui-70b3d57ed00508ca","2023-04-10T04:12:23.210351155Z","10","10","0","4",46.83336,8.18266,"12","4","96430.5","4","2.6","4.07","23"
"69","eui-70b3d57ed00508ca","2023-04-10T03:42:04.160655793Z","10","10","0","3",46.8335,8.1825,"42","4","96450.5","0","3.8","4.07","23"
"70","eui-70b3d57ed00508ca","2023-04-10T03:11:30.134906471Z","10","20","0","3",46.83349,8.1825,"11","4","96468.7","5","3","4.07","23"
"71","eui-70b3d57ed00508ca","2023-04-10T02:41:05.084610379Z","10","10","0","2",46.83326,8.183,"41","4","96450.1","0","1.6","4.07","23"
"72","eui-70b3d57ed00508ca","2023-04-10T02:10:52.045626671Z","10","10","0","2",46.83342,8.18263,"10","4","96439.2","10","4","4.07","23"
"73","eui-70b3d57ed00508ca","2023-04-10T01:40:25.011125845Z","10","10","0","1",46.83352,8.1827,"40","4","96436.3","4","1.2","4.07","23"
"74","eui-70b3d57ed00508ca","2023-04-10T01:10:13.979022971Z","10","10","0","1",46.83332,8.18268,"10","4","96435.8","2","1.4","4.07","23"
"75","eui-70b3d57ed00508ca","2023-04-10T00:40:02.936179455Z","10","10","0","0",46.83347,8.18282,"40","4","96430.2","0","5.8","4.07","23"
"76","eui-70b3d57ed00508ca","2023-04-10T00:09:23.926606974Z","10","10","0","0",46.83399,8.18185,"9","4","96437.8","4","2.4","4.07","23"
"77","eui-70b3d57ed00508ca","2023-04-09T23:39:11.880779224Z","9","10","0","23",46.83356,8.18244,"39","4","96449.2","2","6","4.07","23"
"78","eui-70b3d57ed00508ca","2023-04-09T23:08:34.849094180Z","9","10","0","23",46.83344,8.18262,"8","4","96462.3","6","4.6","4.07","23"
"79","eui-70b3d57ed00508ca","2023-04-09T22:38:14.828917811Z","9","10","0","22",46.83324,8.1826,"38","4","96468.4","2","3","4.07","23"
"80","eui-70b3d57ed00508ca","2023-04-09T22:08:02.798580684Z","9","10","0","22",46.83355,8.18281,"8","4","96472.9","0","8","4.07","23"
"81","eui-70b3d57ed00508ca","2023-04-09T21:37:22.759977272Z","9","10","0","21",46.83312,8.1829,"37","4","96466.8","4","3.8","4.07","23"
"82","eui-70b3d57ed00508ca","2023-04-09T21:07:11.752931467Z","9","10","0","21",46.83337,8.18277,"7","4","96478.8","2","8.8","4.07","23"
"83","eui-70b3d57ed00508ca","2023-04-09T20:36:32.719215890Z","9","10","0","20",46.83349,8.18271,"36","4","96488.5","6","8.6","4.07","23"
"84","eui-70b3d57ed00508ca","2023-04-09T20:05:58.685236825Z","9","10","0","20",46.83402,8.18495,"5","4","96488.8","11","7","4.07","23"
"85","eui-70b3d57ed00508ca","2023-04-09T19:35:42.672423220Z","9","10","0","19",46.83342,8.18262,"35","4","96476.7","8","10.6","4.07","23"
"86","eui-70b3d57ed00508ca","2023-04-09T19:05:02.649764361Z","9","10","0","19",46.83373,8.18322,"5","4","96461","0","11.2","4.07","23"
"87","eui-70b3d57ed00508ca","2023-04-09T18:34:25.647260214Z","9","10","0","18",46.83336,8.18265,"34","4","96422.8","4","8.6","4.07","23"
"88","eui-70b3d57ed00508ca","2023-04-09T18:04:12.623178562Z","9","10","0","18",46.83339,8.18256,"4","4","96373.5","2","13.6","4.07","23"
"89","eui-70b3d57ed00508ca","2023-04-09T17:33:36.612825913Z","9","10","0","17",46.83342,8.18266,"33","4","96342.3","7","15","4.07","23"
"90","eui-70b3d57ed00508ca","2023-04-09T17:03:10.639781840Z","9","10","0","17",46.83356,8.18021,"3","4","96329","1","15.4","4.07","23"
"91","eui-70b3d57ed00508ca","2023-04-09T16:32:59.451431770Z","9","10","0","16",46.83346,8.18278,"32","4","96316.7","11","33.6","4.07","23"
"92","eui-70b3d57ed00508ca","2023-04-09T16:30:05.851854237Z","9","10","0","16",46.83357,8.18282,"30","4","96314.4","0","31.2","4.1525","23"
"93","eui-70b3d57ed00508ca","2023-04-09T16:22:41.952540520Z","9","10","0","16",46.83345,8.18284,"22","4","96307.6","8","31","0","23"
"94","eui-70b3d57ed00508ca","2023-04-09T16:17:12.300516749Z","9","10","0","16",46.83358,8.18276,"17","4","96305","2","32.4","0","23"
"95","eui-70b3d57ed00508ca","2023-04-09T16:11:31.967759058Z","9","20","0","16",46.83325,8.18221,"11","4","96305.4","6","32.6","0","23"
"96","eui-70b3d57ed00508ca","2023-04-09T13:49:12.099894035Z","9","10","0","13",46.83341,8.18255,"49","4","96326.8","2","51","3.5362","23"
"97","eui-70b3d57ed00508ca","2023-04-09T13:33:24.165341567Z","9","10","0","13",46.83356,8.18264,"33","4","96342.2","4","51","4.7375","23"
"98","eui-70b3d57ed00508ca","2023-04-09T13:18:12.070363234Z","9","10","0","13",46.8335,8.18278,"18","4","96350.5","2","51","4.6162","23"
