"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed00508ca","2023-03-30T18:13:12.589021502Z","30","10","0","18",46.83342,8.18265,"13","3","0","2","40.2","3.7862","23"
"2","eui-70b3d57ed00508ca","2023-03-30T17:12:42.508828115Z","30","10","0","17",46.83357,8.1831,"12","3","0","8","40.2","3.7875","23"
"3","eui-70b3d57ed00508ca","2023-03-30T16:12:13.480995271Z","30","10","0","16",46.83327,8.18254,"12","3","0","2","40.2","3.7887","23"
"4","eui-70b3d57ed00508ca","2023-03-30T15:11:51.468118681Z","30","0","0","15",46.83345,8.18275,"11","3","0","9","40.2","3.8037","23"
"5","eui-70b3d57ed00508ca","2023-03-30T14:07:42.453212870Z","30","10","0","14",46.83318,8.18246,"7","3","0","8","40.2","3.8025","23"
"6","eui-70b3d57ed00508ca","2023-03-30T13:06:53.446468716Z","30","20","0","13",46.83342,8.18284,"6","3","0","10","40.2","3.7987","23"
"7","eui-70b3d57ed00508ca","2023-03-30T12:06:17.421638944Z","30","10","0","12",46.83344,8.18296,"6","3","0","3","40.2","3.8037","23"
"8","eui-70b3d57ed00508ca","2023-03-30T11:05:46.434531083Z","30","20","0","11",46.83334,8.1817,"5","3","0","8","40.2","3.7975","23"
"9","eui-70b3d57ed00508ca","2023-03-30T10:05:12.404181189Z","30","20","0","10",46.83438,8.18269,"5","3","0","2","40.2","3.7925","23"
"10","eui-70b3d57ed00508ca","2023-03-30T09:04:42.383015368Z","30","10","0","9",46.83363,8.18286,"4","3","0","8","40.2","3.7937","23"
"11","eui-70b3d57ed00508ca","2023-03-30T08:04:01.377952600Z","30","10","0","8",46.83441,8.1829,"3","3","0","11","40.2","3.7925","23"
"12","eui-70b3d57ed00508ca","2023-03-30T07:03:37.357469569Z","30","20","0","7",46.83378,8.18202,"3","3","0","6","40.2","3.7875","23"
"13","eui-70b3d57ed00508ca","2023-03-30T06:03:01.349953766Z","30","10","0","6",46.83301,8.18241,"2","3","0","11","40.2","3.7862","23"
"14","eui-70b3d57ed00508ca","2023-03-30T05:02:33.332986203Z","30","20","0","5",46.83398,8.18195,"2","3","0","6","40.2","3.785","23"
"15","eui-70b3d57ed00508ca","2023-03-30T04:01:57.286278676Z","30","10","0","4",46.8339,8.18319,"1","3","0","10","40.2","3.7862","23"
"16","eui-70b3d57ed00508ca","2023-03-30T03:01:27.256956989Z","30","10","0","3",46.83367,8.1831,"1","3","0","4","40.2","3.7875","23"
"17","eui-70b3d57ed00508ca","2023-03-30T02:00:42.250585359Z","30","20","0","2",46.83408,8.18302,"0","3","0","7","40.2","3.7887","23"
"18","eui-70b3d57ed00508ca","2023-03-30T01:00:13.235925199Z","30","30","0","1",46.83336,8.18329,"0","3","0","2","40.2","3.7875","23"
"19","eui-70b3d57ed00508ca","2023-03-29T23:59:43.215621025Z","29","10","0","23",46.83402,8.1827,"59","3","0","8","40.2","3.7887","23"
"20","eui-70b3d57ed00508ca","2023-03-29T22:59:12.197498559Z","29","10","0","22",46.8338,8.18285,"59","3","0","1","40.2","3.7925","23"
"21","eui-70b3d57ed00508ca","2023-03-29T21:58:42.180962273Z","29","10","0","21",46.83368,8.18283,"58","3","0","7","40.2","3.795","23"
"22","eui-70b3d57ed00508ca","2023-03-29T20:58:12.146866229Z","29","20","0","20",46.83361,8.1828,"58","3","0","1","40.2","3.7975","23"
"23","eui-70b3d57ed00508ca","2023-03-29T19:57:34.154462133Z","29","20","0","19",46.83319,8.18319,"57","3","0","6","40.2","3.7975","23"
"24","eui-70b3d57ed00508ca","2023-03-29T18:57:14.135562026Z","29","10","0","18",46.83383,8.18271,"57","3","0","2","40.2","3.8012","23"
"25","eui-70b3d57ed00508ca","2023-03-29T17:56:34.114424762Z","29","20","0","17",46.83404,8.18268,"56","3","0","6","40.2","3.8075","23"
"26","eui-70b3d57ed00508ca","2023-03-29T16:56:13.184184487Z","29","10","0","16",46.8338,8.1827,"56","3","0","2","40.2","3.81","23"
"27","eui-70b3d57ed00508ca","2023-03-29T15:55:50.103004020Z","29","30","0","15",46.8338,8.1825,"55","3","0","9","40.2","3.8137","23"
"28","eui-70b3d57ed00508ca","2023-03-29T14:55:22.086829753Z","29","20","0","14",46.83359,8.1822,"55","3","0","3","40.2","3.8137","23"
"29","eui-70b3d57ed00508ca","2023-03-29T13:54:54.099138524Z","29","20","0","13",46.8336,8.18347,"54","3","0","10","40.2","3.8025","23"
"30","eui-70b3d57ed00508ca","2023-03-29T12:54:22.094344293Z","29","40","0","12",46.83357,8.18268,"54","3","0","3","40.2","3.8012","23"
