"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed005cc97","2023-04-26T19:40:52.781261732Z","0","0","0","0",0,0,"0","0","95972.3","0","18.8","3.9962","0"
"2","eui-70b3d57ed005cc97","2023-04-26T17:37:43.743913174Z","0","0","0","0",0,0,"0","0","95858.8","0","21","4.0812","0"
"3","eui-70b3d57ed005cc96","2023-04-26T16:21:04.370604545Z","0","0","0","0",0,0,"0","0","95805.4","0","21.4","4.0212","0"
"4","eui-70b3d57ed005cc96","2023-04-26T15:47:55.372418534Z","0","0","0","0",0,0,"0","0","95797.9","0","24","4.155","0"
"5","eui-70b3d57ed005cc97","2023-04-26T15:34:34.734381851Z","0","0","0","0",0,0,"0","0","95792.9","0","24.2","4.1462","0"
"6","eui-70b3d57ed005cc96","2023-04-26T15:14:46.366008309Z","0","0","0","0",0,0,"0","0","95778.7","0","26.8","4.3137","0"
"7","eui-70b3d57ed005cc97","2023-04-26T15:01:25.737841508Z","0","0","0","0",0,0,"0","0","95779","0","28.8","4.2287","0"
"8","eui-70b3d57ed005cc96","2023-04-26T14:41:37.465392306Z","0","0","0","0",0,0,"0","0","95788.3","0","29.6","4.375","0"
"9","eui-70b3d57ed005cc97","2023-04-26T14:28:16.739150564Z","0","0","0","0",0,0,"0","0","95793.7","0","30.2","4.3075","0"
"10","eui-70b3d57ed005cc96","2023-04-26T14:08:28.367835533Z","0","0","0","0",0,0,"0","0","95785","0","31.4","4.3625","0"
"11","eui-70b3d57ed005cc97","2023-04-26T13:55:07.747628951Z","0","0","0","0",0,0,"0","0","95798.1","0","34.2","4.3662","0"
"12","eui-70b3d57ed005cc96","2023-04-26T13:35:19.384871782Z","0","0","0","0",0,0,"0","0","95805.6","0","27.4","4.3625","0"
"13","eui-70b3d57ed005cc96","2023-04-26T13:02:10.376970377Z","0","0","0","0",0,0,"0","0","95794.1","0","32.4","4.3649","0"
"14","eui-70b3d57ed005cc96","2023-04-26T12:29:01.383639769Z","0","0","0","0",0,0,"0","0","95788.1","0","42.8","4.3637","0"
"15","eui-70b3d57ed005cc96","2023-04-26T11:55:52.377810818Z","0","0","0","0",0,0,"0","0","95786.2","0","44.2","4.3675","0"
"16","eui-70b3d57ed005cc96","2023-04-26T11:22:43.354986368Z","0","0","0","0",0,0,"0","0","95803.6","0","43.4","4.3662","0"
"17","eui-70b3d57ed005cc96","2023-04-26T10:49:34.349133322Z","0","0","0","0",0,0,"0","0","95832.4","0","41.2","4.3649","0"
"18","eui-70b3d57ed005cc97","2023-04-26T07:51:58.688196713Z","0","0","0","0",0,0,"0","0","95969.1","0","13","3.8375","0"
"19","eui-70b3d57ed005cc96","2023-04-26T04:46:25.173249345Z","0","0","0","0",0,0,"0","0","95992.6","0","3","3.9275","0"
"20","eui-70b3d57ed005cc97","2023-04-26T01:48:48.369355025Z","0","0","0","0",0,0,"0","0","96020.4","0","6.6","3.88","0"
"21","eui-70b3d57ed005cc96","2023-04-25T22:43:15.852545295Z","0","0","0","0",0,0,"0","0","96007.1","0","7.4","3.9825","0"
"22","eui-70b3d57ed005cc97","2023-04-25T19:45:39.152222763Z","0","0","0","0",0,0,"0","0","95998.7","0","12.4","3.9625","0"
"23","eui-70b3d57ed005cc96","2023-04-25T16:40:06.684357732Z","0","0","0","0",0,0,"0","0","95857.6","0","11.6","4.015","0"
"24","eui-70b3d57ed005cc96","2023-04-25T16:06:57.680884019Z","0","0","0","0",0,0,"0","0","95703.8","0","19.2","4.1837","0"
"25","eui-70b3d57ed005cc96","2023-04-25T15:33:48.691609191Z","0","0","0","0",0,0,"0","0","95702.2","0","26.4","4.36","0"
"26","eui-70b3d57ed005cc96","2023-04-25T15:00:39.693248530Z","0","0","0","0",0,0,"0","0","95721.4","0","32.6","4.3575","0"
"27","eui-70b3d57ed005cc96","2023-04-25T14:27:30.696359637Z","0","0","0","0",0,0,"0","0","95765.5","0","27.2","4.3425","0"
"28","eui-70b3d57ed005cc96","2023-04-25T13:54:21.759610299Z","0","0","0","0",0,0,"0","0","95780.2","0","15.8","4.3112","0"
"29","eui-70b3d57ed005cc97","2023-04-25T13:42:29.960379259Z","0","0","0","0",0,0,"0","0","95763.1","0","18","3.9287","0"
"30","eui-70b3d57ed005cc96","2023-04-25T13:21:12.678414165Z","0","0","0","0",0,0,"0","0","95742.1","0","18.2","4.3612","0"
