"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"77","eui-70b3d57ed005bd07","2023-04-15T17:16:18.172463825Z","15","20","0","17",46.83352,8.18299,"16","4","95715.2","3","9","4.2225","23"
"78","eui-70b3d57ed005bd07","2023-04-15T17:05:56.259557260Z","15","20","0","17",46.83351,8.18295,"5","4","95693.4","10","11","4.2912","23"
"79","eui-70b3d57ed00508ca","2023-04-15T17:01:41.861446371Z","15","10","0","17",46.83328,8.18238,"1","4","95681.9","7","9.6","4.0512","23"
"80","eui-70b3d57ed00508ca","2023-04-15T16:41:01.845383276Z","15","10","0","16",46.83338,8.18246,"40","4","95653.7","11","8.8","4.0625","23"
"81","eui-70b3d57ed00508ca","2023-04-15T16:20:42.833714456Z","15","30","0","16",46.83384,8.18352,"20","4","95616.1","8","9.6","4.08","23"
"82","eui-70b3d57ed00508ca","2023-04-15T16:00:16.825420683Z","15","10","0","16",46.83339,8.18279,"0","4","95591","2","9.2","4.0837","23"
"83","eui-70b3d57ed00508ca","2023-04-15T15:39:56.807731662Z","15","10","0","15",46.83344,8.18245,"39","4","95558.4","11","10.4","4.1137","23"
"84","eui-70b3d57ed00508ca","2023-04-15T15:19:10.808459376Z","15","10","0","15",46.83356,8.18235,"19","4","95522.3","1","10.2","4.1375","23"
"85","eui-70b3d57ed00508ca","2023-04-15T14:58:40.797685634Z","15","10","0","14",46.8333,8.18235,"58","4","95488.9","7","8.8","4.125","23"
"86","eui-70b3d57ed00508ca","2023-04-15T14:38:27.787672188Z","15","10","0","14",46.8336,8.1827,"38","4","95458","5","9.4","4.11","23"
"87","eui-70b3d57ed00508ca","2023-04-15T14:18:11.786941341Z","15","20","0","14",46.83314,8.1818,"18","4","95429.3","1","10.2","4.1075","23"
"88","eui-70b3d57ed00508ca","2023-04-15T13:57:36.766612896Z","15","40","0","13",46.8328,8.18118,"57","4","95415.2","6","10","4.1062","23"
"89","eui-70b3d57ed00508ca","2023-04-15T13:37:09.779523388Z","15","10","0","13",46.83346,8.18275,"37","4","95385.6","1","9.4","4.0912","23"
"90","eui-70b3d57ed00508ca","2023-04-15T13:26:52.769711772Z","15","10","0","13",46.83352,8.18278,"26","4","95376","10","11.4","4.155","23"
"91","eui-70b3d57ed00508ca","2023-04-15T13:05:56.755559501Z","15","10","0","13",46.83346,8.18231,"5","4","95345.1","10","9.8","4.1462","23"
"92","eui-70b3d57ed00508ca","2023-04-15T12:45:41.760757973Z","15","10","0","12",46.83372,8.18348,"45","4","95312.5","8","11.4","4.1362","23"
"93","eui-70b3d57ed00508ca","2023-04-15T12:25:08.753548086Z","15","10","0","12",46.83361,8.18317,"25","4","95268.1","1","9.6","4.1087","23"
"94","eui-70b3d57ed00508ca","2023-04-15T12:14:56.738466694Z","15","10","0","12",46.83338,8.18276,"14","4","95252","11","12","4.17","23"
"95","eui-70b3d57ed00508ca","2023-04-15T12:03:28.752103627Z","15","10","0","12",46.83358,8.18204,"3","4","95231.6","5","11.2","4.1875","23"
