"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed005cc96","2023-04-22T16:59:16.749976200Z","0","0","0","0",0,0,"0","0","95458.5","0","24.4","4.0987","0"
"2","eui-70b3d57ed005cc97","2023-04-22T15:01:31.837796136Z","0","0","0","0",0,0,"0","0","95428.9","0","29","3.9687","0"
"3","eui-70b3d57ed005cc96","2023-04-22T14:56:07.770387259Z","0","0","0","0",0,0,"0","0","95457.3","0","30.8","4.0737","0"
"4","eui-70b3d57ed005cc96","2023-04-22T14:22:58.785303388Z","0","0","0","0",0,0,"0","0","95457","0","34.8","4.155","0"
"5","eui-70b3d57ed005cc96","2023-04-22T13:49:49.784826254Z","0","0","0","0",0,0,"0","0","95451.5","0","36.2","4.2","0"
"6","eui-70b3d57ed005cc96","2023-04-22T13:16:40.779932530Z","0","0","0","0",0,0,"0","0","95466","0","36.4","4.23","0"
"7","eui-70b3d57ed005cc96","2023-04-22T12:43:31.792413335Z","0","0","0","0",0,0,"0","0","95461.7","0","34","4.28","0"
"8","eui-70b3d57ed005cc96","2023-04-22T12:10:22.799036978Z","0","0","0","0",0,0,"0","0","95456.1","0","35.2","4.3637","0"
"9","eui-70b3d57ed005cc96","2023-04-22T06:07:13.687057822Z","0","0","0","0",0,0,"0","0","95511.6","0","9.8","3.9537","0"
"10","eui-70b3d57ed005cc97","2023-04-22T02:58:22.662375763Z","0","0","0","0",0,0,"0","0","95450.9","0","7.8","3.79","0"
"11","eui-70b3d57ed005cc96","2023-04-22T00:04:04.474863268Z","0","0","0","0",0,0,"0","0","95437.1","0","10.4","3.9512","0"
"12","eui-70b3d57ed005cc98","2023-04-21T22:12:26.244925606Z","21","50","0","22",46.83228,8.18173,"9","4","95464.8","11","9.8","3.7687","23"
"13","eui-70b3d57ed005cc97","2023-04-21T20:55:13.493382841Z","0","0","0","0",0,0,"0","0","95462.7","0","13.8","3.8312","0"
"14","eui-70b3d57ed005cc96","2023-04-21T18:00:55.420297638Z","0","0","0","0",0,0,"0","0","95385.2","0","20.2","4.0337","0"
"15","eui-70b3d57ed005cc98","2023-04-21T16:09:17.065355337Z","21","50","0","16",46.83228,8.18173,"9","4","95408.9","3","20.2","3.9812","23"
"16","eui-70b3d57ed005cc96","2023-04-21T15:57:46.346975041Z","0","0","0","0",0,0,"0","0","95400.9","0","28.2","4.13","0"
"17","eui-70b3d57ed005cc96","2023-04-21T13:54:37.385482958Z","0","0","0","0",0,0,"0","0","95466.5","0","32.8","4.1462","0"
"18","eui-70b3d57ed005cc96","2023-04-21T13:21:28.356815838Z","0","0","0","0",0,0,"0","0","95475.4","0","31.6","4.2037","0"
"19","eui-70b3d57ed005cc96","2023-04-21T12:48:19.369799132Z","0","0","0","0",0,0,"0","0","95481.8","0","33.2","4.2725","0"
