"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed00508ca","2023-04-11T15:45:56.722591739Z","11","10","0","15",46.83355,8.18285,"45","4","96048.2","11","26.4","3.785","23"
"2","eui-70b3d57ed00508ca","2023-04-11T11:42:27.726010638Z","11","10","0","11",46.8338,8.18306,"42","4","96153.3","5","12","4.2075","23"
"3","eui-70b3d57ed00508ca","2023-04-11T11:32:06.706255567Z","11","10","0","11",46.8336,8.18269,"32","4","96142.1","0","12","4.2087","23"
"4","eui-70b3d57ed00508ca","2023-04-11T11:21:47.718197818Z","11","10","0","11",46.83366,8.18276,"21","4","96131.8","9","12","4.215","23"
"5","eui-70b3d57ed00508ca","2023-04-11T11:11:34.733242544Z","11","10","0","11",46.83364,8.18264,"11","4","96140.3","6","12.8","4.2199","23"
"6","eui-70b3d57ed00508ca","2023-04-11T11:01:20.712345561Z","11","10","0","11",46.83352,8.18258,"1","4","96126.9","3","12.6","4.2037","23"
"7","eui-70b3d57ed00508ca","2023-04-11T10:51:08.707746242Z","11","10","0","10",46.83348,8.18244,"51","4","96113.7","1","13.4","4.1925","23"
"8","eui-70b3d57ed00508ca","2023-04-11T10:40:55.711549271Z","11","10","0","10",46.83361,8.1825,"40","4","96098","10","14.2","4.185","23"
"9","eui-70b3d57ed00508ca","2023-04-11T10:30:42.729748264Z","11","10","0","10",46.8335,8.18202,"30","4","96105.3","8","14.8","4.1512","23"
"10","eui-70b3d57ed00508ca","2023-04-11T10:10:10.719749606Z","11","30","0","10",46.83451,8.18202,"10","4","96088.2","1","14.6","4.1087","23"
"11","eui-70b3d57ed00508ca","2023-04-11T09:49:47.717418897Z","11","10","0","9",46.83408,8.18199,"49","4","96082.4","9","13","4.0812","23"
"12","eui-70b3d57ed00508ca","2023-04-11T08:49:33.710854969Z","11","10","0","8",46.83375,8.1824,"49","4","96067.5","6","12.6","3.9925","23"
"13","eui-70b3d57ed00508ca","2023-04-11T07:49:10.687706226Z","11","20","0","7",46.83364,8.18254,"49","4","96083.1","1","12.4","3.9325","23"
"14","eui-70b3d57ed00508ca","2023-04-11T06:48:47.649151269Z","11","30","0","6",46.83338,8.18297,"48","4","96053.2","9","24.8","3.8675","23"
"15","eui-70b3d57ed00508ca","2023-04-11T06:44:51.825103275Z","11","20","0","6",46.83344,8.18295,"44","4","96544.8","9","11.2","3.1737","23"
"16","eui-70b3d57ed00508ca","2023-04-11T06:38:41.392557223Z","11","20","0","6",46.83356,8.18309,"38","4","96256","7","10.2","3.9225","23"
"17","eui-70b3d57ed00508ca","2023-04-11T06:37:02.566322080Z","11","20","0","6",46.83349,8.18284,"37","4","96557.9","0","11","4.0062","23"
"18","eui-70b3d57ed00508ca","2023-04-11T05:36:04.657220759Z","11","10","0","5",46.83323,8.18293,"36","4","95901.7","0","12.4","4.0087","23"
"19","eui-70b3d57ed00508ca","2023-04-11T04:35:42.658599975Z","11","10","0","4",46.83403,8.18311,"35","4","95785.6","8","15.6","4.015","23"
"20","eui-70b3d57ed00508ca","2023-04-11T03:35:12.636848143Z","11","10","0","3",46.83352,8.18271,"35","4","95776.2","2","16.4","4.025","23"
"21","eui-70b3d57ed00508ca","2023-04-11T02:34:42.633697386Z","11","10","0","2",46.83346,8.18313,"34","4","95769","8","16.8","4.0324","23"
"22","eui-70b3d57ed00508ca","2023-04-11T01:34:12.620348942Z","11","10","0","1",46.83332,8.18255,"34","4","95835.1","2","17.6","4.045","23"
"23","eui-70b3d57ed00508ca","2023-04-11T00:33:34.611329546Z","11","10","0","0",46.83344,8.18284,"33","4","95887.4","6","16.8","4.0387","23"
"24","eui-70b3d57ed00508ca","2023-04-11T00:13:11.624951802Z","11","10","0","0",46.83352,8.18263,"13","4","95904.6","2","18","4.0587","23"
"25","eui-70b3d57ed00508ca","2023-04-10T23:52:32.605980991Z","10","10","0","23",46.83356,8.18293,"52","4","95949.3","6","16.4","4.0712","23"
"26","eui-70b3d57ed00508ca","2023-04-10T23:31:58.616277515Z","10","10","0","23",46.8338,8.18241,"31","4","95975.7","11","15.6","4.0737","23"
"27","eui-70b3d57ed00508ca","2023-04-10T23:11:37.608434240Z","10","20","0","23",46.83423,8.1801,"11","4","95972.3","7","15.8","4.0825","23"
"28","eui-70b3d57ed00508ca","2023-04-10T22:51:12.614699549Z","10","10","0","22",46.83358,8.18282,"51","4","95991.1","2","16.2","4.0887","23"
"29","eui-70b3d57ed00508ca","2023-04-10T22:30:46.607193795Z","10","10","0","22",46.8348,8.18108,"30","4","96042.4","8","11.4","4.0862","23"
"30","eui-70b3d57ed00508ca","2023-04-10T22:10:33.595019869Z","10","10","0","22",46.83427,8.18193,"10","4","96131.1","6","13.4","4.0949","23"
"31","eui-70b3d57ed00508ca","2023-04-10T21:50:07.598508839Z","10","10","0","21",46.83435,8.18232,"50","4","96146.1","1","14.4","4.1025","23"
"32","eui-70b3d57ed00508ca","2023-04-10T21:29:44.581215417Z","10","10","0","21",46.83428,8.18236,"29","4","96176.9","8","13.6","4.1112","23"
"33","eui-70b3d57ed00508ca","2023-04-10T21:09:20.590435924Z","10","10","0","21",46.83376,8.18101,"9","4","96142","3","13.8","4.1225","23"
"34","eui-70b3d57ed00508ca","2023-04-10T20:48:55.588420595Z","10","10","0","20",46.83413,8.18383,"48","4","96173.6","10","11.4","4.1237","23"
"35","eui-70b3d57ed00508ca","2023-04-10T20:28:41.562702178Z","10","20","0","20",46.83297,8.1833,"28","4","96135.5","7","12.4","4.1262","23"
"36","eui-70b3d57ed00508ca","2023-04-10T20:08:25.564119478Z","10","10","0","20",46.83336,8.18253,"8","4","96156.4","4","12","4.1262","23"
"37","eui-70b3d57ed00508ca","2023-04-10T19:48:12.548010142Z","10","10","0","19",46.8329,8.18373,"48","4","96147.9","2","14","4.1312","23"
"38","eui-70b3d57ed00508ca","2023-04-10T19:27:48.572292292Z","10","10","0","19",46.83361,8.183,"27","4","96098.9","9","12.8","4.1225","23"
"39","eui-70b3d57ed00508ca","2023-04-10T19:17:33.548266411Z","10","10","0","19",46.83312,8.18301,"17","4","96109.5","6","16.2","4.16","23"
"40","eui-70b3d57ed00508ca","2023-04-10T19:06:37.550564819Z","10","10","0","19",46.83334,8.18272,"6","4","96093.1","7","11.8","4.16","23"
"41","eui-70b3d57ed00508ca","2023-04-10T18:56:25.559857335Z","10","10","0","18",46.8334,8.18262,"56","4","96062.8","4","12.2","4.1562","23"
"42","eui-70b3d57ed00508ca","2023-04-10T18:46:12.533131795Z","10","10","0","18",46.83333,8.18249,"46","4","96072.6","2","15.4","4.1737","23"
"43","eui-70b3d57ed00508ca","2023-04-10T18:35:43.546382138Z","10","10","0","18",46.8334,8.18292,"35","4","96074.5","8","13.2","4.1787","23"
"44","eui-70b3d57ed00508ca","2023-04-10T18:25:28.542389722Z","10","10","0","18",46.83354,8.18255,"25","4","96068.4","5","13.8","4.1774","23"
"45","eui-70b3d57ed00508ca","2023-04-10T18:15:12.549957384Z","10","10","0","18",46.83346,8.18277,"15","4","96083.2","2","17.2","4.2075","23"
"46","eui-70b3d57ed00508ca","2023-04-10T18:04:28.555974640Z","10","10","0","18",46.8336,8.18192,"4","4","96089.5","5","13.8","4.2075","23"
"47","eui-70b3d57ed00508ca","2023-04-10T17:54:12.542216863Z","10","10","0","17",46.83321,8.1835,"54","4","96086.5","2","16.6","4.2237","23"
"48","eui-70b3d57ed00508ca","2023-04-10T17:43:40.527595740Z","10","10","0","17",46.83354,8.18275,"43","4","96099.5","7","18.4","4.2512","23"
"49","eui-70b3d57ed00508ca","2023-04-10T17:33:01.534888223Z","10","10","0","17",46.83336,8.18229,"32","4","96103","11","17","4.2675","23"
"50","eui-70b3d57ed00508ca","2023-04-10T17:22:39.531040854Z","10","10","0","17",46.8334,8.1828,"22","4","96097.5","7","15.8","4.2687","23"
"51","eui-70b3d57ed00508ca","2023-04-10T17:12:25.543268294Z","10","10","0","17",46.83335,8.18272,"12","4","96097.3","4","16","4.2675","23"
"52","eui-70b3d57ed00508ca","2023-04-10T17:02:12.526835413Z","10","10","0","17",46.83387,8.18299,"2","4","96097.3","2","20.8","4.3037","23"
"53","eui-70b3d57ed00508ca","2023-04-10T16:51:29.541178409Z","10","10","0","16",46.83346,8.18288,"51","4","96099.6","5","17.8","4.3075","23"
"54","eui-70b3d57ed00508ca","2023-04-10T16:41:12.544587284Z","10","10","0","16",46.83341,8.18293,"41","4","96107.6","2","17.6","4.31","23"
"55","eui-70b3d57ed00508ca","2023-04-10T16:30:58.550900225Z","10","10","0","16",46.83345,8.18226,"30","4","96119.4","11","19","4.3137","23"
"56","eui-70b3d57ed00508ca","2023-04-10T16:20:40.535515073Z","10","10","0","16",46.83352,8.18253,"20","4","96119.4","7","18.8","4.3112","23"
"57","eui-70b3d57ed00508ca","2023-04-10T16:10:25.543511376Z","10","10","0","16",46.83311,8.18251,"10","4","96114.4","4","18.8","4.3024","23"
"58","eui-70b3d57ed00508ca","2023-04-10T16:00:12.542595192Z","10","10","0","16",46.83355,8.18302,"0","4","96119","2","21.4","4.3012","23"
"59","eui-70b3d57ed00508ca","2023-04-10T15:49:48.546961573Z","10","10","0","15",46.83357,8.18251,"49","4","96124.7","9","21","4.2962","23"
"60","eui-70b3d57ed00508ca","2023-04-10T15:39:30.548553685Z","10","10","0","15",46.83335,8.1825,"39","4","96134.7","5","20.6","4.265","23"
"61","eui-70b3d57ed00508ca","2023-04-10T15:29:17.551547968Z","10","0","0","15",46.83336,8.18258,"29","4","96134.2","3","32","4.3737","23"
"62","eui-70b3d57ed00508ca","2023-04-10T15:16:08.555394687Z","10","10","0","15",46.83328,8.18288,"16","4","96147.6","1","24.2","4.36","23"
"63","eui-70b3d57ed00508ca","2023-04-10T15:05:49.559742825Z","10","10","0","15",46.83365,8.18267,"5","4","96156.5","9","26.4","4.36","23"
"64","eui-70b3d57ed00508ca","2023-04-10T14:55:24.554188940Z","10","10","0","14",46.83338,8.18267,"55","4","96152.3","4","28.4","4.36","23"
"65","eui-70b3d57ed00508ca","2023-04-10T14:44:56.554857872Z","10","10","0","14",46.8331,8.18293,"44","4","96149.9","10","28","4.3612","23"
"66","eui-70b3d57ed00508ca","2023-04-10T14:34:42.550631751Z","10","10","0","14",46.83337,8.18282,"34","4","96157.2","8","32.4","4.3612","23"
"67","eui-70b3d57ed00508ca","2023-04-10T14:24:13.563916832Z","10","10","0","14",46.83279,8.18234,"24","4","96162.2","2","29.6","4.3662","23"
"68","eui-70b3d57ed00508ca","2023-04-10T14:13:59.567744509Z","10","10","0","14",46.83388,8.18197,"13","4","96167.5","11","28.4","4.3612","23"
"69","eui-70b3d57ed00508ca","2023-04-10T14:03:46.574421087Z","10","10","0","14",46.83288,8.18138,"3","4","96169","8","28.4","4.3612","23"
"70","eui-70b3d57ed00508ca","2023-04-10T13:53:27.647888074Z","10","10","0","13",46.83399,8.18317,"53","4","96173","5","27.4","4.36","23"
"71","eui-70b3d57ed00508ca","2023-04-10T13:43:15.577903980Z","10","20","0","13",46.83362,8.18298,"43","4","96182.2","2","28.2","4.3649","23"
"72","eui-70b3d57ed00508ca","2023-04-10T13:33:03.568626154Z","10","10","0","13",46.83345,8.183,"33","4","96190.6","0","33","4.3587","23"
"73","eui-70b3d57ed00508ca","2023-04-10T13:22:17.571320229Z","10","10","0","13",46.83319,8.1832,"22","4","96189.4","3","32.4","4.3625","23"
"74","eui-70b3d57ed00508ca","2023-04-10T13:11:37.585200199Z","10","20","0","13",46.83321,8.18301,"11","4","96198.3","7","31.6","4.3612","23"
"75","eui-70b3d57ed00508ca","2023-04-10T13:01:12.590181235Z","10","20","0","13",46.8332,8.18296,"1","4","96209.9","2","33.6","4.3637","23"
"76","eui-70b3d57ed00508ca","2023-04-10T12:50:56.574597056Z","10","10","0","12",46.83273,8.18275,"50","4","96213.9","10","36.6","4.3625","23"
"77","eui-70b3d57ed00508ca","2023-04-10T12:40:42.606097277Z","10","10","0","12",46.83321,8.1825,"40","4","96227.6","8","38.4","4.3612","23"
"78","eui-70b3d57ed00508ca","2023-04-10T12:30:16.577764097Z","10","10","0","12",46.83348,8.18294,"30","4","96235.4","2","38","4.3649","23"
"79","eui-70b3d57ed00508ca","2023-04-10T12:19:42.586175358Z","10","10","0","12",46.8337,8.18313,"19","4","96239.6","8","36.4","4.3612","23"
"80","eui-70b3d57ed00508ca","2023-04-10T12:09:09.570137831Z","10","10","0","12",46.83359,8.18419,"9","4","96246.1","1","35.4","4.3625","23"
