"","id","message_time","day","hdop","historical","hour","latitude","longitude","minute","month","pressure","second","temperature","volts","year"
"1","eui-70b3d57ed005cc96","2023-04-28T16:30:23.297284452Z","0","0","0","0",0,0,"0","0","95724.5","0","28.2","4.0287","0"
"2","eui-70b3d57ed005cc96","2023-04-28T15:57:14.229754814Z","0","0","0","0",0,0,"0","0","95740.3","0","29.8","4.2","0"
"3","eui-70b3d57ed005cc97","2023-04-28T14:18:45.626496446Z","0","0","0","0",0,0,"0","0","95847.5","0","34.4","3.905","0"
"4","eui-70b3d57ed005cc96","2023-04-28T13:54:05.217198565Z","0","0","0","0",0,0,"0","0","95891.3","0","32.4","4.0612","0"
"5","eui-70b3d57ed005cc96","2023-04-28T13:20:56.230704689Z","0","0","0","0",0,0,"0","0","95958.9","0","30.2","4.1637","0"
"6","eui-70b3d57ed005cc96","2023-04-28T12:47:47.216097309Z","0","0","0","0",0,0,"0","0","95983","0","33.8","4.3275","0"
"7","eui-70b3d57ed005cc97","2023-04-28T08:15:36.502602557Z","0","0","0","0",0,0,"0","0","95887.9","0","22.6","3.865","0"
"8","eui-70b3d57ed005cc96","2023-04-28T06:44:38.175965233Z","0","0","0","0",0,0,"0","0","95895.8","0","16","3.915","0"
"9","eui-70b3d57ed005cc97","2023-04-28T02:12:27.399335238Z","0","0","0","0",0,0,"0","0","95866.1","0","21.2","3.9125","0"
"10","eui-70b3d57ed005cc96","2023-04-28T00:41:29.068994844Z","0","0","0","0",0,0,"0","0","95898.6","0","16.8","3.9275","0"
"11","eui-70b3d57ed005cc97","2023-04-27T20:09:18.304224885Z","0","0","0","0",0,0,"0","0","95974.1","0","22.2","3.9787","0"
"12","eui-70b3d57ed005cc96","2023-04-27T18:38:19.962184845Z","0","0","0","0",0,0,"0","0","95946.2","0","22.4","4.0087","0"
"13","eui-70b3d57ed005cc97","2023-04-27T18:06:09.309640020Z","0","0","0","0",0,0,"0","0","95936.5","0","25","4.06","0"
"14","eui-70b3d57ed005cc96","2023-04-27T16:35:10.982703272Z","0","0","0","0",0,0,"0","0","95874.4","0","31","4.0875","0"
"15","eui-70b3d57ed005cc97","2023-04-27T16:02:59.332161627Z","0","0","0","0",0,0,"0","0","95904.8","0","33.4","4.1175","0"
"16","eui-70b3d57ed005cc96","2023-04-27T16:02:01.996774817Z","0","0","0","0",0,0,"0","0","95904.9","0","33","4.1862","0"
"17","eui-70b3d57ed005cc97","2023-04-27T15:29:50.287683598Z","0","0","0","0",0,0,"0","0","95928.7","0","34","4.1862","0"
"18","eui-70b3d57ed005cc96","2023-04-27T15:28:53.063499795Z","0","0","0","0",0,0,"0","0","95929.3","0","32.8","4.275","0"
"19","eui-70b3d57ed005cc97","2023-04-27T14:56:40.293961131Z","0","0","0","0",0,0,"0","0","95919","0","36.4","4.2775","0"
"20","eui-70b3d57ed005cc96","2023-04-27T14:55:43.984736885Z","0","0","0","0",0,0,"0","0","95915.2","0","35","4.3649","0"
"21","eui-70b3d57ed005cc97","2023-04-27T14:23:30.292959365Z","0","0","0","0",0,0,"0","0","95910.3","0","35.2","4.335","0"
"22","eui-70b3d57ed005cc96","2023-04-27T14:22:34.978817218Z","0","0","0","0",0,0,"0","0","95907.6","0","35.2","4.3649","0"
"23","eui-70b3d57ed005cc97","2023-04-27T13:50:20.302249635Z","0","0","0","0",0,0,"0","0","95909","0","51","4.37","0"
"24","eui-70b3d57ed005cc96","2023-04-27T13:49:26.017051111Z","0","0","0","0",0,0,"0","0","95910.8","0","51","4.3787","0"
"25","eui-70b3d57ed005cc96","2023-04-27T13:16:16.934929312Z","0","0","0","0",0,0,"0","0","95911.9","0","51","4.3712","0"
"26","eui-70b3d57ed005cc96","2023-04-27T12:43:07.953660031Z","0","0","0","0",0,0,"0","0","95932.3","0","43.8","4.3649","0"
"27","eui-70b3d57ed005cc96","2023-04-27T12:09:58.899128841Z","0","0","0","0",0,0,"0","0","95935.6","0","47.6","4.3662","0"
